date,item_id,store_id,units_sold,predicted_units_sold,revenue
2011-05-28,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_260,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_260,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_260,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_260,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_260,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_260,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_261,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_261,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_261,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_261,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_261,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_261,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_262,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_262,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_262,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_262,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_262,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_262,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_263,CA_1,2,0.33647854872912253,9.94
2011-05-29,HOBBIES_1_263,CA_1,0,0.3669696198744236,0.0
2011-05-30,HOBBIES_1_263,CA_1,0,0.34501958803808047,0.0
2011-05-31,HOBBIES_1_263,CA_1,0,0.34501958803808047,0.0
2011-06-01,HOBBIES_1_263,CA_1,0,0.3670603567807673,0.0
2011-06-02,HOBBIES_1_263,CA_1,0,0.3642973830659989,0.0
2011-06-03,HOBBIES_1_263,CA_1,0,0.3627432667633762,0.0
2011-06-04,HOBBIES_1_263,CA_1,0,0.3351317397332284,0.0
2011-06-05,HOBBIES_1_263,CA_1,1,0.28106641214839,4.97
2011-06-06,HOBBIES_1_263,CA_1,0,0.34198458222756345,0.0
2011-06-07,HOBBIES_1_263,CA_1,0,0.34198458222756345,0.0
2011-06-08,HOBBIES_1_263,CA_1,0,0.3363300591344936,0.0
2011-06-09,HOBBIES_1_263,CA_1,0,0.3363300591344936,0.0
2011-06-10,HOBBIES_1_263,CA_1,1,0.3363300591344936,4.97
2011-06-11,HOBBIES_1_263,CA_1,0,0.3363300591344936,0.0
2011-06-12,HOBBIES_1_263,CA_1,0,0.24098183380925348,0.0
2011-06-13,HOBBIES_1_263,CA_1,2,0.23064682299996903,9.94
2011-06-14,HOBBIES_1_263,CA_1,0,0.3363300591344936,0.0
2011-06-15,HOBBIES_1_263,CA_1,0,0.3363300591344936,0.0
2011-06-16,HOBBIES_1_263,CA_1,0,0.3363300591344936,0.0
2011-06-17,HOBBIES_1_263,CA_1,0,0.34666506994377805,0.0
2011-06-18,HOBBIES_1_263,CA_1,2,0.3363300591344936,9.94
2011-06-19,HOBBIES_1_263,CA_1,0,0.39724443578350854,0.0
2011-06-20,HOBBIES_1_263,CA_1,0,0.41441052117343724,0.0
2011-06-21,HOBBIES_1_263,CA_1,0,0.36034519358859884,0.0
2011-06-22,HOBBIES_1_263,CA_1,0,0.36034519358859884,0.0
2011-06-23,HOBBIES_1_263,CA_1,1,0.36034519358859884,4.97
2011-06-24,HOBBIES_1_263,CA_1,0,0.4057854750924664,0.0
2011-06-25,HOBBIES_1_263,CA_1,0,0.4950416632208101,0.0
2011-06-26,HOBBIES_1_263,CA_1,1,0.36034519358859884,4.97
2011-05-28,HOBBIES_1_264,CA_1,0,0.413574232538427,0.0
2011-05-29,HOBBIES_1_264,CA_1,0,0.3984552752827281,0.0
2011-05-30,HOBBIES_1_264,CA_1,0,0.2841014179589069,0.0
2011-05-31,HOBBIES_1_264,CA_1,1,0.2841014179589069,4.47
2011-06-01,HOBBIES_1_264,CA_1,0,0.3670603567807673,0.0
2011-06-02,HOBBIES_1_264,CA_1,0,0.3642973830659989,0.0
2011-06-03,HOBBIES_1_264,CA_1,0,0.3642973830659989,0.0
2011-06-04,HOBBIES_1_264,CA_1,0,0.4311567635838935,0.0
2011-06-05,HOBBIES_1_264,CA_1,0,0.28960745145734784,0.0
2011-06-06,HOBBIES_1_264,CA_1,0,0.16884094508060718,0.0
2011-06-07,HOBBIES_1_264,CA_1,1,0.17917595588989155,4.47
2011-06-08,HOBBIES_1_264,CA_1,0,0.23064682299996903,0.0
2011-06-09,HOBBIES_1_264,CA_1,0,0.23064682299996903,0.0
2011-06-10,HOBBIES_1_264,CA_1,1,0.23064682299996903,4.47
2011-06-11,HOBBIES_1_264,CA_1,2,0.35604303110269225,8.94
2011-06-12,HOBBIES_1_264,CA_1,0,0.35828009097083685,0.0
2011-06-13,HOBBIES_1_264,CA_1,2,0.35828009097083685,8.94
2011-06-14,HOBBIES_1_264,CA_1,0,0.4773813452497526,0.0
2011-06-15,HOBBIES_1_264,CA_1,0,0.4037203724747044,0.0
2011-06-16,HOBBIES_1_264,CA_1,0,0.4037203724747044,0.0
2011-06-17,HOBBIES_1_264,CA_1,0,0.4021662561720817,0.0
2011-06-18,HOBBIES_1_264,CA_1,0,0.4458965729476356,0.0
2011-06-19,HOBBIES_1_264,CA_1,1,0.47787557783088064,4.47
2011-06-20,HOBBIES_1_264,CA_1,1,0.526524852446018,4.47
2011-06-21,HOBBIES_1_264,CA_1,2,0.4717561144392848,8.94
2011-06-22,HOBBIES_1_264,CA_1,0,0.5023653361578986,0.0
2011-06-23,HOBBIES_1_264,CA_1,0,0.5023653361578986,0.0
2011-06-24,HOBBIES_1_264,CA_1,1,0.5023653361578986,4.47
2011-06-25,HOBBIES_1_264,CA_1,0,0.5023653361578986,0.0
2011-06-26,HOBBIES_1_264,CA_1,0,0.4794464478675146,0.0
2011-05-28,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_265,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_265,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_265,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_265,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_265,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_265,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_266,CA_1,0,0.6689519115160829,0.0
2011-05-29,HOBBIES_1_266,CA_1,3,0.5621143556502394,13.98
2011-05-30,HOBBIES_1_266,CA_1,2,0.5032832569109599,9.32
2011-05-31,HOBBIES_1_266,CA_1,0,0.590601942947443,0.0
2011-06-01,HOBBIES_1_266,CA_1,1,0.6085090800670447,4.66
2011-06-02,HOBBIES_1_266,CA_1,1,0.778470283054431,4.66
2011-06-03,HOBBIES_1_266,CA_1,1,0.6611649413295064,4.66
2011-06-04,HOBBIES_1_266,CA_1,0,0.5676534854087277,0.0
2011-06-05,HOBBIES_1_266,CA_1,1,0.6986479344821261,4.66
2011-06-06,HOBBIES_1_266,CA_1,1,0.6479372809459456,4.66
2011-06-07,HOBBIES_1_266,CA_1,0,0.6607352064332741,0.0
2011-06-08,HOBBIES_1_266,CA_1,1,0.7104995183174342,4.66
2011-06-09,HOBBIES_1_266,CA_1,0,0.7893998814340821,0.0
2011-06-10,HOBBIES_1_266,CA_1,0,0.7893998814340821,0.0
2011-06-11,HOBBIES_1_266,CA_1,0,0.7267891322820902,0.0
2011-06-12,HOBBIES_1_266,CA_1,2,0.9381126728395132,9.32
2011-06-13,HOBBIES_1_266,CA_1,1,0.6321495497487942,4.66
2011-06-14,HOBBIES_1_266,CA_1,0,0.534049044470013,0.0
2011-06-15,HOBBIES_1_266,CA_1,0,0.5668990461219671,0.0
2011-06-16,HOBBIES_1_266,CA_1,1,0.5836893110022431,4.66
2011-06-17,HOBBIES_1_266,CA_1,1,0.5119808620603571,4.66
2011-06-18,HOBBIES_1_266,CA_1,1,0.5119808620603571,4.66
2011-06-19,HOBBIES_1_266,CA_1,0,0.593829109299717,0.0
2011-06-20,HOBBIES_1_266,CA_1,1,0.5460739740811976,4.66
2011-06-21,HOBBIES_1_266,CA_1,2,0.5132239724292436,9.32
2011-06-22,HOBBIES_1_266,CA_1,0,0.5893979357707533,0.0
2011-06-23,HOBBIES_1_266,CA_1,2,0.5569974337958802,9.32
2011-06-24,HOBBIES_1_266,CA_1,0,0.7281063173018416,0.0
2011-06-25,HOBBIES_1_266,CA_1,1,0.6824274053998097,4.66
2011-06-26,HOBBIES_1_266,CA_1,0,0.8507678797127137,0.0
2011-05-28,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_267,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_267,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_267,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_267,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_267,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_267,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_268,CA_1,37,7.2469035393627195,18.5
2011-05-29,HOBBIES_1_268,CA_1,32,7.8684531462530005,16.0
2011-05-30,HOBBIES_1_268,CA_1,10,14.020835557185597,5.0
2011-05-31,HOBBIES_1_268,CA_1,10,21.06355887871308,5.0
2011-06-01,HOBBIES_1_268,CA_1,10,16.259976313024765,5.0
2011-06-02,HOBBIES_1_268,CA_1,11,10.185920551731808,5.5
2011-06-03,HOBBIES_1_268,CA_1,6,14.364443340516075,3.0
2011-06-04,HOBBIES_1_268,CA_1,3,8.336134185999256,1.5
2011-06-05,HOBBIES_1_268,CA_1,10,6.462410360988998,5.0
2011-06-06,HOBBIES_1_268,CA_1,2,10.13416773726656,1.0
2011-06-07,HOBBIES_1_268,CA_1,5,13.722599570415886,2.5
2011-06-08,HOBBIES_1_268,CA_1,64,9.705659622353668,32.0
2011-06-09,HOBBIES_1_268,CA_1,3,17.04271616148493,1.5
2011-06-10,HOBBIES_1_268,CA_1,53,9.091343493252152,26.5
2011-06-11,HOBBIES_1_268,CA_1,17,15.847994787771345,8.5
2011-06-12,HOBBIES_1_268,CA_1,0,18.254636351469085,0.0
2011-06-13,HOBBIES_1_268,CA_1,6,7.676895073620125,3.0
2011-06-14,HOBBIES_1_268,CA_1,15,9.211719489071925,7.5
2011-06-15,HOBBIES_1_268,CA_1,5,10.250372853317277,2.5
2011-06-16,HOBBIES_1_268,CA_1,2,6.795519797889493,1.0
2011-06-17,HOBBIES_1_268,CA_1,25,14.871347830365366,12.5
2011-06-18,HOBBIES_1_268,CA_1,63,10.654640387547436,31.5
2011-06-19,HOBBIES_1_268,CA_1,0,7.959131099805424,0.0
2011-06-20,HOBBIES_1_268,CA_1,4,4.60547166407796,2.0
2011-06-21,HOBBIES_1_268,CA_1,11,13.410712922345319,5.5
2011-06-22,HOBBIES_1_268,CA_1,4,12.22809548994879,2.0
2011-06-23,HOBBIES_1_268,CA_1,5,7.302389865913479,2.5
2011-06-24,HOBBIES_1_268,CA_1,7,19.713067221957058,3.5
2011-06-25,HOBBIES_1_268,CA_1,19,6.432398462909425,9.5
2011-06-26,HOBBIES_1_268,CA_1,35,21.753918709304195,17.5
2011-05-28,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_269,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_269,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_269,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_269,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_269,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_269,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_270,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_270,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_270,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_270,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_270,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_270,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_271,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_1_271,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_1_271,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_1_271,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_1_271,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_1_271,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_1_272,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_1_272,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_1_272,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_1_272,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_1_272,CA_1,0,0.025227864145183188,0.0
